Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2019-09-09 16:17:15.593,VR2W-128361,A69-1602-59337,,,,,CESI01
2019-09-09 16:17:20.510,VR2W-128963,A69-1602-59337,,,,,Loaner 1
2019-09-09 16:17:21.083,VR2W-128368,A69-1602-59337,,,,,CESI08
2019-09-09 16:17:21.529,VR2W-128367,A69-1602-59337,,,,,CESI03
2019-09-09 16:17:24.804,VR2W-135176,A69-1602-59337,,,,,CESI 17
2019-09-09 16:17:25.158,VR2W-135178,A69-1602-59337,,,,,CESI 16
2019-09-09 16:17:26.051,VR2W-128961,A69-1602-59337,,,,,Loaner 3
2019-09-09 16:17:26.387,VR2W-128369,A69-1602-59337,,,,,CESI11
2019-09-09 16:17:26.650,VR2W-128973,A69-1602-59337,,,,,Loaner 4
2019-09-09 16:17:29.023,VR2W-128967,A69-1602-59337,,,,,Loaner 2
2019-09-09 16:17:34.980,VR2W-128355,A69-1602-59336,,,,,CESI10
2019-09-09 16:17:46.270,VR2W-128371,A69-1602-59337,,,,,CESI15
2019-09-09 16:18:07.209,VR2W-128355,A69-1602-59335,,,,,CESI10
2019-09-09 16:18:07.722,VR2W-128959,A69-1602-59336,,,,,CESI12
2019-09-09 16:18:38.600,VR2W-128344,A69-1602-59336,,,,,CESI13
2019-09-09 16:18:39.971,VR2W-128959,A69-1602-59335,,,,,CESI12
2019-09-09 16:18:50.244,VR2W-128370,A69-1602-59336,,,,,CESI05
2019-09-09 16:18:53.892,VR2W-128373,A69-1602-59336,,,,,CESI14
2019-09-09 16:18:57.152,VR2W-131531,A69-1602-59336,,,,,CESI04
2019-09-09 16:19:04.471,VR2W-128365,A69-1602-59336,,,,,CESI07
2019-09-09 16:19:07.099,VR2W-128372,A69-1602-59336,,,,,CESI06
2019-09-09 16:19:10.912,VR2W-128344,A69-1602-59335,,,,,CESI13
2019-09-09 16:19:12.008,VR2W-128361,A69-1602-59336,,,,,CESI01
2019-09-09 16:19:16.916,VR2W-128963,A69-1602-59336,,,,,Loaner 1
2019-09-09 16:19:17.474,VR2W-128368,A69-1602-59336,,,,,CESI08
2019-09-09 16:19:17.910,VR2W-128367,A69-1602-59336,,,,,CESI03
2019-09-09 16:19:21.245,VR2W-135176,A69-1602-59336,,,,,CESI 17
2019-09-09 16:19:21.593,VR2W-135178,A69-1602-59336,,,,,CESI 16
2019-09-09 16:19:22.482,VR2W-128961,A69-1602-59336,,,,,Loaner 3
2019-09-09 16:19:22.485,VR2W-128370,A69-1602-59335,,,,,CESI05
2019-09-09 16:19:22.813,VR2W-128369,A69-1602-59336,,,,,CESI11
2019-09-09 16:19:23.036,VR2W-128973,A69-1602-59336,,,,,Loaner 4
2019-09-09 16:19:25.402,VR2W-128967,A69-1602-59336,,,,,Loaner 2
2019-09-09 16:19:26.091,VR2W-128373,A69-1602-59335,,,,,CESI14
2019-09-09 16:19:29.389,VR2W-131531,A69-1602-59335,,,,,CESI04
2019-09-09 16:19:36.683,VR2W-128365,A69-1602-59335,,,,,CESI07
2019-09-09 16:19:39.278,VR2W-128372,A69-1602-59335,,,,,CESI06
2019-09-09 16:19:42.709,VR2W-128371,A69-1602-59336,,,,,CESI15
2019-09-09 16:19:44.208,VR2W-128361,A69-1602-59335,,,,,CESI01
2019-09-09 16:19:49.103,VR2W-128963,A69-1602-59335,,,,,Loaner 1
2019-09-09 16:19:49.660,VR2W-128368,A69-1602-59335,,,,,CESI08
2019-09-09 16:19:50.221,VR2W-128367,A69-1602-59335,,,,,CESI03
2019-09-09 16:19:53.533,VR2W-135176,A69-1602-59335,,,,,CESI 17
2019-09-09 16:19:53.895,VR2W-135178,A69-1602-59335,,,,,CESI 16
2019-09-09 16:19:54.740,VR2W-128961,A69-1602-59335,,,,,Loaner 3
2019-09-09 16:19:55.121,VR2W-128369,A69-1602-59335,,,,,CESI11
2019-09-09 16:19:55.342,VR2W-128973,A69-1602-59335,,,,,Loaner 4
2019-09-09 16:19:57.686,VR2W-128967,A69-1602-59335,,,,,Loaner 2
2019-09-09 16:20:08.062,VR2W-128355,A69-1602-59334,,,,,CESI10
2019-09-09 16:20:15.003,VR2W-128371,A69-1602-59335,,,,,CESI15
2019-09-09 16:20:40.836,VR2W-128959,A69-1602-59334,,,,,CESI12
2019-09-09 16:21:11.796,VR2W-128344,A69-1602-59334,,,,,CESI13
2019-09-09 16:21:23.381,VR2W-128370,A69-1602-59334,,,,,CESI05
2019-09-09 16:21:27.011,VR2W-128373,A69-1602-59334,,,,,CESI14
2019-09-09 16:21:30.301,VR2W-131531,A69-1602-59334,,,,,CESI04
2019-09-09 16:21:37.539,VR2W-128365,A69-1602-59334,,,,,CESI07
2019-09-09 16:21:40.186,VR2W-128372,A69-1602-59334,,,,,CESI06
2019-09-09 16:21:45.075,VR2W-128361,A69-1602-59334,,,,,CESI01
2019-09-09 16:21:49.984,VR2W-128963,A69-1602-59334,,,,,Loaner 1
2019-09-09 16:21:50.579,VR2W-128368,A69-1602-59334,,,,,CESI08
2019-09-09 16:21:51.110,VR2W-128367,A69-1602-59334,,,,,CESI03
2019-09-09 16:21:54.400,VR2W-135176,A69-1602-59334,,,,,CESI 17
2019-09-09 16:21:54.766,VR2W-135178,A69-1602-59334,,,,,CESI 16
2019-09-09 16:21:55.600,VR2W-128961,A69-1602-59334,,,,,Loaner 3
2019-09-09 16:21:55.997,VR2W-128369,A69-1602-59334,,,,,CESI11
2019-09-09 16:21:56.236,VR2W-128973,A69-1602-59334,,,,,Loaner 4
2019-09-09 16:21:58.588,VR2W-128967,A69-1602-59334,,,,,Loaner 2
2019-09-09 16:22:15.877,VR2W-128371,A69-1602-59334,,,,,CESI15
2019-09-09 16:24:52.653,VR2W-128355,A69-1602-59337,,,,,CESI10
2019-09-09 16:25:25.402,VR2W-128959,A69-1602-59337,,,,,CESI12
2019-09-09 16:25:26.942,VR2W-128355,A69-1602-59335,,,,,CESI10
2019-09-09 16:25:56.293,VR2W-128344,A69-1602-59337,,,,,CESI13
2019-09-09 16:25:59.705,VR2W-128959,A69-1602-59335,,,,,CESI12
2019-09-09 16:26:07.956,VR2W-128370,A69-1602-59337,,,,,CESI05
2019-09-09 16:26:11.603,VR2W-128373,A69-1602-59337,,,,,CESI14
2019-09-09 16:26:14.871,VR2W-131531,A69-1602-59337,,,,,CESI04
2019-09-09 16:26:22.161,VR2W-128365,A69-1602-59337,,,,,CESI07
2019-09-09 16:26:24.805,VR2W-128372,A69-1602-59337,,,,,CESI06
2019-09-09 16:26:29.692,VR2W-128361,A69-1602-59337,,,,,CESI01
2019-09-09 16:26:30.650,VR2W-128344,A69-1602-59335,,,,,CESI13
2019-09-09 16:26:34.605,VR2W-128963,A69-1602-59337,,,,,Loaner 1
2019-09-09 16:26:35.188,VR2W-128368,A69-1602-59337,,,,,CESI08
2019-09-09 16:26:35.634,VR2W-128367,A69-1602-59337,,,,,CESI03
2019-09-09 16:26:38.906,VR2W-135176,A69-1602-59337,,,,,CESI 17
2019-09-09 16:26:39.262,VR2W-135178,A69-1602-59337,,,,,CESI 16
2019-09-09 16:26:40.154,VR2W-128961,A69-1602-59337,,,,,Loaner 3
2019-09-09 16:26:40.488,VR2W-128369,A69-1602-59337,,,,,CESI11
2019-09-09 16:26:40.750,VR2W-128973,A69-1602-59337,,,,,Loaner 4
2019-09-09 16:26:42.227,VR2W-128370,A69-1602-59335,,,,,CESI05
2019-09-09 16:26:43.131,VR2W-128967,A69-1602-59337,,,,,Loaner 2
2019-09-09 16:26:45.825,VR2W-128373,A69-1602-59335,,,,,CESI14
2019-09-09 16:26:49.126,VR2W-131531,A69-1602-59335,,,,,CESI04
2019-09-09 16:26:56.419,VR2W-128365,A69-1602-59335,,,,,CESI07
2019-09-09 16:26:59.018,VR2W-128372,A69-1602-59335,,,,,CESI06
2019-09-09 16:27:00.370,VR2W-128371,A69-1602-59337,,,,,CESI15
2019-09-09 16:27:02.200,VR2W-128355,A69-1602-59336,,,,,CESI10
2019-09-09 16:27:03.942,VR2W-128361,A69-1602-59335,,,,,CESI01
2019-09-09 16:27:08.835,VR2W-128963,A69-1602-59335,,,,,Loaner 1
2019-09-09 16:27:09.400,VR2W-128368,A69-1602-59335,,,,,CESI08
2019-09-09 16:27:09.961,VR2W-128367,A69-1602-59335,,,,,CESI03
2019-09-09 16:27:13.271,VR2W-135176,A69-1602-59335,,,,,CESI 17
2019-09-09 16:27:13.634,VR2W-135178,A69-1602-59335,,,,,CESI 16
2019-09-09 16:27:14.478,VR2W-128961,A69-1602-59335,,,,,Loaner 3
2019-09-09 16:27:15.078,VR2W-128973,A69-1602-59335,,,,,Loaner 4
2019-09-09 16:27:17.428,VR2W-128967,A69-1602-59335,,,,,Loaner 2
2019-09-09 16:27:34.739,VR2W-128371,A69-1602-59335,,,,,CESI15
2019-09-09 16:27:34.943,VR2W-128959,A69-1602-59336,,,,,CESI12
2019-09-09 16:27:41.166,VR2W-128355,A69-1602-59334,,,,,CESI10
2019-09-09 16:28:05.825,VR2W-128344,A69-1602-59336,,,,,CESI13
2019-09-09 16:28:13.940,VR2W-128959,A69-1602-59334,,,,,CESI12
2019-09-09 16:28:17.476,VR2W-128370,A69-1602-59336,,,,,CESI05
2019-09-09 16:28:21.114,VR2W-128373,A69-1602-59336,,,,,CESI14
2019-09-09 16:28:24.378,VR2W-131531,A69-1602-59336,,,,,CESI04
2019-09-09 16:28:31.695,VR2W-128365,A69-1602-59336,,,,,CESI07
2019-09-09 16:28:34.328,VR2W-128372,A69-1602-59336,,,,,CESI06
2019-09-09 16:28:39.231,VR2W-128361,A69-1602-59336,,,,,CESI01
